Province,District,Sector,Cell,Village
Northern Province,Gicumbi,Bwisige,Nyabushingitwa,Musayo
Northern Province,Gicumbi,Bwisige,Nyabushingitwa,Ndayabana
Northern Province,Gicumbi,Bwisige,Nyabushingitwa,Nyagatoma
Northern Province,Gicumbi,Bwisige,Nyabushingitwa,Ruhuha
Northern Province,Gicumbi,Bwisige,Nyabushingitwa,Warufu
Northern Province,Gicumbi,Byumba,Gacurabwenge,Gacurabwenge
Northern Province,Gicumbi,Byumba,Gacurabwenge,Gasharu
Northern Province,Gicumbi,Byumba,Gacurabwenge,Gashirwe
Northern Province,Gicumbi,Byumba,Gacurabwenge,Rubyiniro
Northern Province,Gicumbi,Byumba,Gacurabwenge,Ruyaga
Northern Province,Gicumbi,Byumba,Gacurabwenge,Rwasama
Northern Province,Gicumbi,Byumba,Gisuna,Bereshi
Northern Province,Gicumbi,Byumba,Gisuna,Gatare
Northern Province,Gicumbi,Byumba,Gisuna,Gisuna
Northern Province,Gicumbi,Byumba,Gisuna,Kinihira I
Northern Province,Gicumbi,Byumba,Gisuna,Kinihira II
Northern Province,Gicumbi,Byumba,Gisuna,Rebero
Northern Province,Gicumbi,Byumba,Gisuna,Ruhashya
Northern Province,Gicumbi,Byumba,Gisuna,Rwiri
Northern Province,Gicumbi,Byumba,Kibali,Gakenke
Northern Province,Gicumbi,Byumba,Kibali,Mugorore
Northern Province,Gicumbi,Byumba,Kibali,Rugarama
Northern Province,Gicumbi,Byumba,Kibali,Ruzo
Northern Province,Gicumbi,Byumba,Kivugiza,Kabingo
Northern Province,Gicumbi,Byumba,Kivugiza,Karambi
Northern Province,Gicumbi,Byumba,Kivugiza,Kivugiza
Northern Province,Gicumbi,Byumba,Kivugiza,Mugandu
Northern Province,Gicumbi,Byumba,Murama,Gacaca
Northern Province,Gicumbi,Byumba,Murama,Rukereza
Northern Province,Gicumbi,Byumba,Murama,Rurambi
Northern Province,Gicumbi,Byumba,Murama,Taba
Northern Province,Gicumbi,Byumba,Ngondore,Bukamba
Northern Province,Gicumbi,Byumba,Ngondore,Gitovu
Northern Province,Gicumbi,Byumba,Ngondore,Karambo
Northern Province,Gicumbi,Byumba,Ngondore,Kimirimo
Northern Province,Gicumbi,Byumba,Nyakabungo,Gacyamo
Northern Province,Gicumbi,Byumba,Nyakabungo,Kabuga
Northern Province,Gicumbi,Byumba,Nyakabungo,Kanunga
Northern Province,Gicumbi,Byumba,Nyakabungo,Rugaragara
Northern Province,Gicumbi,Byumba,Nyamabuye,Gasiza
Northern Province,Gicumbi,Byumba,Nyamabuye,Gatete
Northern Province,Gicumbi,Byumba,Nyamabuye,Kumana
Northern Province,Gicumbi,Byumba,Nyamabuye,Mugomero
Northern Province,Gicumbi,Byumba,Nyamabuye,Nyiragasuruba
Northern Province,Gicumbi,Byumba,Nyamabuye,Rwabukoko
Northern Province,Gicumbi,Byumba,Nyamabuye,Umurara
Northern Province,Gicumbi,Byumba,Nyarutarama,Kagarama
Northern Province,Gicumbi,Byumba,Nyarutarama,Mukeri
Northern Province,Gicumbi,Byumba,Nyarutarama,Muriza
Northern Province,Gicumbi,Byumba,Nyarutarama,Nyamiyaga
Northern Province,Gicumbi,Byumba,Nyarutarama,Nyamugali
Northern Province,Gicumbi,Byumba,Nyarutarama,Nyande
Northern Province,Gicumbi,Byumba,Nyarutarama,Nyarubande
Northern Province,Gicumbi,Byumba,Nyarutarama,Rugandu
Northern Province,Gicumbi,Byumba,Nyarutarama,Rugarama
Northern Province,Gicumbi,Byumba,Nyarutarama,Rwamuhuba
Northern Province,Gicumbi,Cyumba,Gasunzu,Mubuga
Northern Province,Gicumbi,Cyumba,Gasunzu,Mugera
Northern Province,Gicumbi,Cyumba,Gasunzu,Ryamuromba
Northern Province,Gicumbi,Cyumba,Gasunzu,Zihare
Northern Province,Gicumbi,Cyumba,Muhambo,Kiliba
Northern Province,Gicumbi,Cyumba,Muhambo,Nyamabare
Northern Province,Gicumbi,Cyumba,Muhambo,Rugerero
Northern Province,Gicumbi,Cyumba,Nyakabungo,Burambira
Northern Province,Gicumbi,Cyumba,Nyakabungo,Gashija
Northern Province,Gicumbi,Cyumba,Nyakabungo,Gatoki
Northern Province,Gicumbi,Cyumba,Nyakabungo,Kabare
Northern Province,Gicumbi,Cyumba,Nyakabungo,Kigombe
Northern Province,Gicumbi,Cyumba,Nyakabungo,Remera
Northern Province,Gicumbi,Cyumba,Nyakabungo,Ryaruhumba
Northern Province,Gicumbi,Cyumba,Nyambare,Burambira
Northern Province,Gicumbi,Cyumba,Nyambare,Gipandi
Northern Province,Gicumbi,Cyumba,Nyambare,Remera
Northern Province,Gicumbi,Cyumba,Nyambare,Rusebeya
Northern Province,Gicumbi,Cyumba,Nyaruka,Burindi
Northern Province,Gicumbi,Cyumba,Nyaruka,Humura
Northern Province,Gicumbi,Cyumba,Nyaruka,Maya
Northern Province,Gicumbi,Cyumba,Nyaruka,Murore
Northern Province,Gicumbi,Cyumba,Nyaruka,Rusambya
Northern Province,Gicumbi,Cyumba,Rwankonjo,Gatuna
Northern Province,Gicumbi,Cyumba,Rwankonjo,Kagera
Northern Province,Gicumbi,Cyumba,Rwankonjo,Keyebe
Northern Province,Gicumbi,Cyumba,Rwankonjo,Kivuruga
Northern Province,Gicumbi,Cyumba,Rwankonjo,Rukizi
Northern Province,Gicumbi,Giti,Gatobotobo,Kababito
Northern Province,Gicumbi,Giti,Gatobotobo,Kabacuzi
Northern Province,Gicumbi,Giti,Gatobotobo,Kagahumbi
Northern Province,Gicumbi,Giti,Gatobotobo,Matyazo
Northern Province,Gicumbi,Giti,Gatobotobo,Nyamirambo
Northern Province,Gicumbi,Giti,Gatobotobo,Rugarama
Northern Province,Gicumbi,Giti,Murehe,Bisika
Northern Province,Gicumbi,Giti,Murehe,Bushiranyota
Northern Province,Gicumbi,Giti,Murehe,Butare
Northern Province,Gicumbi,Giti,Murehe,Cyamabano
Northern Province,Gicumbi,Giti,Murehe,Gatare
Northern Province,Gicumbi,Giti,Murehe,Kabeza
Northern Province,Gicumbi,Giti,Murehe,Kigabiro
Northern Province,Gicumbi,Giti,Tanda,Gasharu
Northern Province,Gicumbi,Giti,Tanda,Mashyoza
Northern Province,Gicumbi,Giti,Tanda,Nganwa
Northern Province,Gicumbi,Giti,Tanda,Nyakabungo
Northern Province,Gicumbi,Giti,Tanda,Ruzizi
Northern Province,Gicumbi,Giti,Tanda,Tanda
Northern Province,Gicumbi,Kageyo,Gihembe,Gitaba
Northern Province,Gicumbi,Kageyo,Gihembe,Karihira
Northern Province,Gicumbi,Kageyo,Gihembe,Munini
Northern Province,Gicumbi,Kageyo,Gihembe,Muyange
Northern Province,Gicumbi,Kageyo,Gihembe,Nyaruvumu
Northern Province,Gicumbi,Kageyo,Gihembe,Nyirabadugu
Northern Province,Gicumbi,Kageyo,Horezo,Kigoma
Northern Province,Gicumbi,Kageyo,Horezo,Musetsa
Northern Province,Gicumbi,Kageyo,Horezo,Nyirangoga
Northern Province,Gicumbi,Kageyo,Horezo,Rukongi
Northern Province,Gicumbi,Kageyo,Kabuga,Gatobotobo
Northern Province,Gicumbi,Kageyo,Kabuga,Gicumbi
Northern Province,Gicumbi,Kageyo,Kabuga,Maya
Northern Province,Gicumbi,Kageyo,Kabuga,Mukenke
Northern Province,Gicumbi,Kageyo,Kabuga,Murama
Northern Province,Gicumbi,Kageyo,Muhondo,Kagwa
Northern Province,Gicumbi,Kageyo,Muhondo,Kamanyundo
Northern Province,Gicumbi,Kageyo,Muhondo,Kamwumba
Northern Province,Gicumbi,Kageyo,Muhondo,Mwange
Northern Province,Gicumbi,Kageyo,Nyamiyaga,Gatare
Northern Province,Gicumbi,Kageyo,Nyamiyaga,Gatiba
Northern Province,Gicumbi,Kageyo,Nyamiyaga,Kabare
Northern Province,Gicumbi,Kageyo,Nyamiyaga,Kageyo
Northern Province,Gicumbi,Kageyo,Nyamiyaga,Mugomero
Northern Province,Gicumbi,Kageyo,Nyamiyaga,Musura
Northern Province,Gicumbi,Kageyo,Nyamiyaga,Mutobo
Northern Province,Gicumbi,Kageyo,Nyamiyaga,Rukomo
Northern Province,Gicumbi,Kaniga,Bugomba,Gatare
Northern Province,Gicumbi,Kaniga,Bugomba,Kabungo
Northern Province,Gicumbi,Kaniga,Bugomba,Kajevuba
Northern Province,Gicumbi,Kaniga,Bugomba,Nyaruhanga
Northern Province,Gicumbi,Kaniga,Bugomba,Rugarama
Northern Province,Gicumbi,Kaniga,Bugomba,Rugari
Northern Province,Gicumbi,Kaniga,Bugomba,Ryakabanda
Northern Province,Gicumbi,Kaniga,Gatoma,Gashiru
Northern Province,Gicumbi,Kaniga,Gatoma,Kamabare
Northern Province,Gicumbi,Kaniga,Gatoma,Nyakagera
Northern Province,Gicumbi,Kaniga,Gatoma,Nyakara
Northern Province,Gicumbi,Kaniga,Gatoma,Nyakibande
Northern Province,Gicumbi,Kaniga,Gatoma,Rugarama
Northern Province,Gicumbi,Kaniga,Mulindi,Centre Mulindi
Northern Province,Gicumbi,Kaniga,Mulindi,Gisunzu
Northern Province,Gicumbi,Kaniga,Mulindi,Kagorogoro
Northern Province,Gicumbi,Kaniga,Mulindi,Kigwene
Northern Province,Gicumbi,Kaniga,Mulindi,Nyakabungo
Northern Province,Gicumbi,Kaniga,Mulindi,Rugenda
Northern Province,Gicumbi,Kaniga,Mulindi,Ruhita
Northern Province,Gicumbi,Kaniga,Mulindi,Rukizi
Northern Province,Gicumbi,Kaniga,Mulindi,Runyinya
Northern Province,Gicumbi,Kaniga,Mulindi,Taba
Northern Province,Gicumbi,Kaniga,Nyarwambu,Cyasaku
Northern Province,Gicumbi,Kaniga,Nyarwambu,Kabeza
Northern Province,Gicumbi,Kaniga,Nyarwambu,Kanyaruyonga
Northern Province,Gicumbi,Kaniga,Nyarwambu,Kinnyogo
Northern Province,Gicumbi,Kaniga,Nyarwambu,Mushunga
Northern Province,Gicumbi,Kaniga,Nyarwambu,Nyamabare
Northern Province,Gicumbi,Kaniga,Rukurura,Kabare
Northern Province,Gicumbi,Kaniga,Rukurura,Kamushure
Northern Province,Gicumbi,Kaniga,Rukurura,Karambo
Northern Province,Gicumbi,Kaniga,Rukurura,Ngabira
Northern Province,Gicumbi,Kaniga,Rukurura,Nyagatare
Northern Province,Gicumbi,Manyagiro,Kabuga,Gabiro
Northern Province,Gicumbi,Manyagiro,Kabuga,Kigarama
Northern Province,Gicumbi,Manyagiro,Kabuga,Mugera
Northern Province,Gicumbi,Manyagiro,Kabuga,Murehe
Northern Province,Gicumbi,Manyagiro,Kabuga,Mutara
Northern Province,Gicumbi,Manyagiro,Kabuga,Rubindi
Northern Province,Gicumbi,Manyagiro,Nyiragifumba,Gacyamo
Northern Province,Gicumbi,Manyagiro,Nyiragifumba,Kiyovu
Northern Province,Gicumbi,Manyagiro,Nyiragifumba,Murambo
Northern Province,Gicumbi,Manyagiro,Nyiragifumba,Rurambi
Northern Province,Gicumbi,Manyagiro,Nyiragifumba,Rwamazi
Northern Province,Gicumbi,Manyagiro,Nyiravugiza,Bugibwa
Northern Province,Gicumbi,Manyagiro,Nyiravugiza,Kajevuba
Northern Province,Gicumbi,Manyagiro,Nyiravugiza,Rurembo
Northern Province,Gicumbi,Manyagiro,Nyiravugiza,Rusebeya
Northern Province,Gicumbi,Manyagiro,Remera,Busa
Northern Province,Gicumbi,Manyagiro,Remera,Bushinga
Northern Province,Gicumbi,Manyagiro,Remera,Gasiza
Northern Province,Gicumbi,Manyagiro,Remera,Gitaba
Northern Province,Gicumbi,Manyagiro,Remera,Kabeza
Northern Province,Gicumbi,Manyagiro,Remera,Rugasa
Northern Province,Gicumbi,Manyagiro,Remera,Sangano
Northern Province,Gicumbi,Manyagiro,Remera,Shyigura
Northern Province,Gicumbi,Manyagiro,Rusekera,Gakubo
Northern Province,Gicumbi,Manyagiro,Rusekera,Kavure
Northern Province,Gicumbi,Manyagiro,Rusekera,Kiyovu
Northern Province,Gicumbi,Manyagiro,Rusekera,Nyamyumba
Northern Province,Gicumbi,Manyagiro,Rusekera,Rebero
Northern Province,Gicumbi,Manyagiro,Ryaruyumba,Gatsyata
Northern Province,Gicumbi,Manyagiro,Ryaruyumba,Gatungo
Northern Province,Gicumbi,Manyagiro,Ryaruyumba,Muturirwa
Northern Province,Gicumbi,Manyagiro,Ryaruyumba,Nyantarure
Northern Province,Gicumbi,Manyagiro,Ryaruyumba,Nyarukombe
Northern Province,Gicumbi,Manyagiro,Ryaruyumba,Rugasa
Northern Province,Gicumbi,Manyagiro,Ryaruyumba,Rusabira
Northern Province,Gicumbi,Manyagiro,Ryaruyumba,Taba
Northern Province,Gicumbi,Miyove,Gakenke,Gisiza
Northern Province,Gicumbi,Miyove,Gakenke,Karwanira
Northern Province,Gicumbi,Miyove,Gakenke,Kirwa
Northern Province,Gicumbi,Miyove,Gakenke,Kivomo
Northern Province,Gicumbi,Miyove,Gakenke,Museke
Northern Province,Gicumbi,Miyove,Gakenke,Nyarurambi
Northern Province,Gicumbi,Miyove,Gakenke,Rugandu
Northern Province,Gicumbi,Miyove,Miyove,Kamonyi
Northern Province,Gicumbi,Miyove,Miyove,Karambo
Northern Province,Gicumbi,Miyove,Miyove,Mpinga
Northern Province,Gicumbi,Miyove,Miyove,Mukaka
Northern Province,Gicumbi,Miyove,Miyove,Murambo
Northern Province,Gicumbi,Miyove,Miyove,Murehe
Northern Province,Gicumbi,Miyove,Miyove,Nyamiyaga
Northern Province,Gicumbi,Miyove,Miyove,Nyarubuye
Northern Province,Gicumbi,Miyove,Miyove,Rebero
Northern Province,Gicumbi,Miyove,Miyove,Remera
Northern Province,Gicumbi,Miyove,Mubuga,Gatare
Northern Province,Gicumbi,Miyove,Mubuga,Gitsimbura
Northern Province,Gicumbi,Miyove,Mubuga,Kabuga
Northern Province,Gicumbi,Miyove,Mubuga,Kacyiru
Northern Province,Gicumbi,Miyove,Mubuga,Kagote
Northern Province,Gicumbi,Miyove,Mubuga,Kaje
Northern Province,Gicumbi,Miyove,Mubuga,Kirwa
Northern Province,Gicumbi,Miyove,Mubuga,Kivumu
Northern Province,Gicumbi,Miyove,Mubuga,Mubuga
Northern Province,Gicumbi,Miyove,Mubuga,Murambo
Northern Province,Gicumbi,Miyove,Mubuga,Rutovu
Northern Province,Gicumbi,Miyove,Mubuga,Tetero
Northern Province,Gicumbi,Mukarange,Cyamuganga,Burambira
Northern Province,Gicumbi,Mukarange,Cyamuganga,Ndarama
Northern Province,Gicumbi,Mukarange,Cyamuganga,Nyakabungo
Northern Province,Gicumbi,Mukarange,Cyamuganga,Rugarama
Northern Province,Gicumbi,Mukarange,Gatenga,Ibereshi
Northern Province,Gicumbi,Mukarange,Gatenga,Kagunga
Northern Province,Gicumbi,Mukarange,Gatenga,Kiyorwa
Northern Province,Gicumbi,Mukarange,Gatenga,Mugina
Northern Province,Gicumbi,Mukarange,Gatenga,Nyacyoroma
Northern Province,Gicumbi,Mukarange,Gatenga,Nyange
Northern Province,Gicumbi,Mukarange,Kiruhura,Burembo
Northern Province,Gicumbi,Mukarange,Kiruhura,Gacwamba
Northern Province,Gicumbi,Mukarange,Kiruhura,Kariba
Northern Province,Gicumbi,Mukarange,Kiruhura,Nyamutoko
Northern Province,Gicumbi,Mukarange,Mutarama,Gikore
Northern Province,Gicumbi,Mukarange,Mutarama,Kaziba
Northern Province,Gicumbi,Mukarange,Mutarama,Mafumirwa
Northern Province,Gicumbi,Mukarange,Mutarama,Murara
Northern Province,Gicumbi,Mukarange,Mutarama,Rugeshi
Northern Province,Gicumbi,Mukarange,Rugerero,Gakizi
Northern Province,Gicumbi,Mukarange,Rugerero,Kagarama
Northern Province,Gicumbi,Mukarange,Rugerero,Kinnyogo
Northern Province,Gicumbi,Mukarange,Rugerero,Munyege
Northern Province,Gicumbi,Mukarange,Rugerero,Rurembo
Northern Province,Gicumbi,Mukarange,Rugerero,Rushasha
Northern Province,Gicumbi,Mukarange,Rugerero,Ruziku
Northern Province,Gicumbi,Mukarange,Rusambya,Kabungo
Northern Province,Gicumbi,Mukarange,Rusambya,Kagane
Northern Province,Gicumbi,Mukarange,Rusambya,Nyagakizi
Northern Province,Gicumbi,Mukarange,Rusambya,Rusambya
Northern Province,Gicumbi,Muko,Cyamuhinda,Gicuregenya
Northern Province,Gicumbi,Muko,Cyamuhinda,Ntonyanga
Northern Province,Gicumbi,Muko,Cyamuhinda,Rugaragara
Northern Province,Gicumbi,Muko,Cyamuhinda,Rukazire
Northern Province,Gicumbi,Muko,Cyamuhinda,Rwamitembe
Northern Province,Gicumbi,Muko,Kigoma,Cyerere
Northern Province,Gicumbi,Muko,Kigoma,Gatobotobo
Northern Province,Gicumbi,Muko,Kigoma,Karambi
Northern Province,Gicumbi,Muko,Kigoma,Karumuli
Northern Province,Gicumbi,Muko,Kigoma,Ryarwoga
Northern Province,Gicumbi,Muko,Mwendo,Gikumba
Northern Province,Gicumbi,Muko,Mwendo,Kabuye
Northern Province,Gicumbi,Muko,Mwendo,Kagogo
Northern Province,Gicumbi,Muko,Mwendo,Kirengo
Northern Province,Gicumbi,Muko,Ngange,Gasharu
Northern Province,Gicumbi,Muko,Ngange,Kabare
Northern Province,Gicumbi,Muko,Ngange,Kimpongo
Northern Province,Gicumbi,Muko,Ngange,Mayora
Northern Province,Gicumbi,Muko,Ngange,Rudogo
Northern Province,Gicumbi,Muko,Rebero,Gasizi
Northern Province,Gicumbi,Muko,Rebero,Karundi
Northern Province,Gicumbi,Muko,Rebero,Kirara
Northern Province,Gicumbi,Muko,Rebero,Kirwanirwa
Northern Province,Gicumbi,Muko,Rebero,Mayogi
Northern Province,Gicumbi,Muko,Rebero,Nyampundu
Northern Province,Gicumbi,Muko,Rebero,Ryagashaka
Northern Province,Gicumbi,Mutete,Gaseke,Gasharu
Northern Province,Gicumbi,Mutete,Gaseke,Gihira
Northern Province,Gicumbi,Mutete,Gaseke,Irasaniro
Northern Province,Gicumbi,Mutete,Gaseke,Ngando
Northern Province,Gicumbi,Mutete,Gaseke,Nyamabuye
Northern Province,Gicumbi,Mutete,Gaseke,Nyamiryango
Northern Province,Gicumbi,Mutete,Gaseke,Nyamugari
Northern Province,Gicumbi,Mutete,Gaseke,Runyinya
Northern Province,Gicumbi,Mutete,Kabeza,Busabira
Northern Province,Gicumbi,Mutete,Kabeza,Kabasega
Northern Province,Gicumbi,Mutete,Kabeza,Kagarama
Northern Province,Gicumbi,Mutete,Kabeza,Merezo
Northern Province,Gicumbi,Mutete,Kabeza,Minanire
Northern Province,Gicumbi,Mutete,Kabeza,Nyagasozi
Northern Province,Gicumbi,Mutete,Kabeza,Rusebeya
Northern Province,Gicumbi,Mutete,Musenyi,Gataba
Northern Province,Gicumbi,Mutete,Musenyi,Karambi
Northern Province,Gicumbi,Mutete,Musenyi,Kimisugi
Northern Province,Gicumbi,Mutete,Musenyi,Muhororo
Northern Province,Gicumbi,Mutete,Musenyi,Rukondo
Northern Province,Gicumbi,Mutete,Musenyi,Rurama
Northern Province,Gicumbi,Mutete,Musenyi,Rutongo
Northern Province,Gicumbi,Mutete,Mutandi,Gatare
Northern Province,Gicumbi,Mutete,Mutandi,Gihangara
Northern Province,Gicumbi,Mutete,Mutandi,Kamaganga
Northern Province,Gicumbi,Mutete,Mutandi,Karama
Northern Province,Gicumbi,Mutete,Mutandi,Karambi
Northern Province,Gicumbi,Mutete,Mutandi,Kariku
Northern Province,Gicumbi,Mutete,Mutandi,Muhengeri
Northern Province,Gicumbi,Mutete,Mutandi,Nyarubande
Northern Province,Gicumbi,Mutete,Nyarubuye,Gitega
Northern Province,Gicumbi,Mutete,Nyarubuye,Kajwejwe
Northern Province,Gicumbi,Mutete,Nyarubuye,Kavumu
Northern Province,Gicumbi,Mutete,Nyarubuye,Mataba
Northern Province,Gicumbi,Mutete,Nyarubuye,Nkenzi
Northern Province,Gicumbi,Mutete,Nyarubuye,Rugarama
Northern Province,Gicumbi,Mutete,Nyarubuye,Ruhondo
Northern Province,Gicumbi,Mutete,Nyarubuye,Rusumo
Northern Province,Gicumbi,Nyamiyaga,Gahumuliza,Majyambere
Northern Province,Gicumbi,Nyamiyaga,Gahumuliza,Maya
Northern Province,Gicumbi,Nyamiyaga,Gahumuliza,Ruhango
Northern Province,Gicumbi,Nyamiyaga,Jamba,Byimana
Northern Province,Gicumbi,Nyamiyaga,Jamba,Kamabuye
Northern Province,Gicumbi,Nyamiyaga,Jamba,Kumuremure
Northern Province,Gicumbi,Nyamiyaga,Jamba,Rugarama
Northern Province,Gicumbi,Nyamiyaga,Kabeza,Karambo
Northern Province,Gicumbi,Nyamiyaga,Kabeza,Mataba
Northern Province,Gicumbi,Nyamiyaga,Kabeza,Mugorore
Northern Province,Gicumbi,Nyamiyaga,Kabeza,Rugari
Northern Province,Gicumbi,Nyamiyaga,Kabuga,Kabeza
Northern Province,Gicumbi,Nyamiyaga,Kabuga,Kaduha
Northern Province,Gicumbi,Nyamiyaga,Kabuga,Mubuga
Northern Province,Gicumbi,Nyamiyaga,Kabuga,Nyarubuye
Northern Province,Gicumbi,Nyamiyaga,Karambo,Gaseke
Northern Province,Gicumbi,Nyamiyaga,Karambo,Gatare
Northern Province,Gicumbi,Nyamiyaga,Karambo,Kinyinya
Northern Province,Gicumbi,Nyamiyaga,Karambo,Murama
Northern Province,Gicumbi,Nyamiyaga,Kiziba,Gasave
Northern Province,Gicumbi,Nyamiyaga,Kiziba,Karambi
Northern Province,Gicumbi,Nyamiyaga,Kiziba,Nyirakagamba
Northern Province,Gicumbi,Nyamiyaga,Kiziba,Rwingwe
Northern Province,Gicumbi,Nyamiyaga,Mataba,Mataba
Northern Province,Gicumbi,Nyamiyaga,Mataba,Miyange
Northern Province,Gicumbi,Nyamiyaga,Mataba,Rugarama
Northern Province,Gicumbi,Nyamiyaga,Mataba,Ruyaga
Northern Province,Gicumbi,Nyankenke,Butare,Gikombe
Northern Province,Gicumbi,Nyankenke,Butare,Kabere
Northern Province,Gicumbi,Nyankenke,Butare,Rwambeho
Northern Province,Gicumbi,Nyankenke,Butare,Rwirute
Northern Province,Gicumbi,Nyankenke,Butare,Ryabishanga
Northern Province,Gicumbi,Nyankenke,Kigogo,Gakoma
Northern Province,Gicumbi,Nyankenke,Kigogo,Gasake
Northern Province,Gicumbi,Nyankenke,Kigogo,Gatare
Northern Province,Gicumbi,Nyankenke,Kigogo,Kiyovu
Northern Province,Gicumbi,Nyankenke,Kigogo,Ntabangira
Northern Province,Gicumbi,Nyankenke,Kigogo,Rusayu
Northern Province,Gicumbi,Nyankenke,Kinishya,Gashiru
Northern Province,Gicumbi,Nyankenke,Kinishya,Kabuga
Northern Province,Gicumbi,Nyankenke,Kinishya,Nyagafunzo
Northern Province,Gicumbi,Nyankenke,Kinishya,Nyirantarengwa
Northern Province,Gicumbi,Nyankenke,Kinishya,Rwata
Northern Province,Gicumbi,Nyankenke,Rusasa,Birumba
Northern Province,Gicumbi,Nyankenke,Rusasa,Mashyiga
Northern Province,Gicumbi,Nyankenke,Rusasa,Nyangezi
Northern Province,Gicumbi,Nyankenke,Rusasa,Rembero
Northern Province,Gicumbi,Nyankenke,Rusasa,Ruhoho
Northern Province,Gicumbi,Nyankenke,Rutete,Kabingo
Northern Province,Gicumbi,Nyankenke,Rutete,Kageje
Northern Province,Gicumbi,Nyankenke,Rutete,Nyamugali
Northern Province,Gicumbi,Nyankenke,Rutete,Ruhinga
Northern Province,Gicumbi,Nyankenke,Rutete,Ryanterura
Northern Province,Gicumbi,Nyankenke,Rutete,Shokero
Northern Province,Gicumbi,Nyankenke,Rwagihura,Gacaca
Northern Province,Gicumbi,Nyankenke,Rwagihura,Kabahura
Northern Province,Gicumbi,Nyankenke,Rwagihura,Kagogo
Northern Province,Gicumbi,Nyankenke,Rwagihura,Mwendo
Northern Province,Gicumbi,Nyankenke,Rwagihura,Rwagihura
Northern Province,Gicumbi,Nyankenke,Yaramba,Cyankaranka
Northern Province,Gicumbi,Nyankenke,Yaramba,Mwenyi
Northern Province,Gicumbi,Nyankenke,Yaramba,Nturo
Northern Province,Gicumbi,Nyankenke,Yaramba,Nyarubuye
Northern Province,Gicumbi,Nyankenke,Yaramba,Nyirakazo
Northern Province,Gicumbi,Rubaya,Gihanga,Gomba
Northern Province,Gicumbi,Rubaya,Gihanga,Kirimbi
Northern Province,Gicumbi,Rubaya,Gihanga,Nkurura
Northern Province,Gicumbi,Rubaya,Gihanga,Runaba
Northern Province,Gicumbi,Rubaya,Gihanga,Rusambya
Northern Province,Gicumbi,Rubaya,Gishambashayo,Gashiru
Northern Province,Gicumbi,Rubaya,Gishambashayo,Karambo
Northern Province,Gicumbi,Rubaya,Gishari,Kabaya
Northern Province,Gicumbi,Rubaya,Gishari,Kagugo
Northern Province,Gicumbi,Rubaya,Gishari,Mugote
Northern Province,Gicumbi,Rubaya,Gishari,Nyakesha
Northern Province,Gicumbi,Rubaya,Muguramo,Centre Rubaya
Northern Province,Gicumbi,Rubaya,Muguramo,Gasheke
Northern Province,Gicumbi,Rubaya,Muguramo,Mabare
Northern Province,Gicumbi,Rubaya,Muguramo,Ngange
Northern Province,Gicumbi,Rubaya,Nyamiyaga,Kabeza
Northern Province,Gicumbi,Rubaya,Nyamiyaga,Kiriba
Northern Province,Gicumbi,Rubaya,Nyamiyaga,Mariba
Northern Province,Gicumbi,Rukomo,Cyeya,Birambo
Northern Province,Gicumbi,Rukomo,Cyeya,Bisika
Northern Province,Gicumbi,Rukomo,Cyeya,Bwuhira
Northern Province,Gicumbi,Rukomo,Cyeya,Gateke
Northern Province,Gicumbi,Rukomo,Cyeya,Kanombe
Northern Province,Gicumbi,Rukomo,Cyeya,Rwambungo
Northern Province,Gicumbi,Rukomo,Cyuru,Bukamba
Northern Province,Gicumbi,Rukomo,Cyuru,Kabuga
Northern Province,Gicumbi,Rukomo,Cyuru,Karengo
Northern Province,Gicumbi,Rukomo,Cyuru,Kimiko
Northern Province,Gicumbi,Rukomo,Cyuru,Muhama
Northern Province,Gicumbi,Rukomo,Cyuru,Nyamutezi
Northern Province,Gicumbi,Rukomo,Cyuru,Sabiro
Northern Province,Gicumbi,Rukomo,Gisiza,Gatare
Northern Province,Gicumbi,Rukomo,Gisiza,Gitaba
Northern Province,Gicumbi,Rukomo,Gisiza,Karambi
Northern Province,Gicumbi,Rukomo,Gisiza,Nyarubuye
Northern Province,Gicumbi,Rukomo,Gisiza,Rushubi
Northern Province,Gicumbi,Rukomo,Gisiza,Rusumo
Northern Province,Gicumbi,Rukomo,Kinyami,Gahondo
Northern Province,Gicumbi,Rukomo,Kinyami,Gasharara
Northern Province,Gicumbi,Rukomo,Kinyami,Kariba
Northern Province,Gicumbi,Rukomo,Kinyami,Kivugiza
Northern Province,Gicumbi,Rukomo,Kinyami,Meshero
Northern Province,Gicumbi,Rukomo,Kinyami,Rukomo
Northern Province,Gicumbi,Rukomo,Kinyami,Ryarubanza
Northern Province,Gicumbi,Rukomo,Mabare,Cyingoma
Northern Province,Gicumbi,Rukomo,Mabare,Kanyiramana
Northern Province,Gicumbi,Rukomo,Mabare,Kararama
Northern Province,Gicumbi,Rukomo,Mabare,Kayungwe
